1e+15,1e+16,1e+17,1e+18,1e+19,1e+20,1e+21,1e+22
0.65979,0.6598,0.65988,0.66068,0.66857,0.69851,0.84553,0.99212
0.87661,0.87662,0.87665,0.87698,0.88028,0.88047,0.89227,0.95284
1.5271,1.5271,1.5271,1.5271,1.5271,1.4951,1.3201,1.0941
0.89368,0.89367,0.89364,0.89329,0.88985,0.89368,0.89381,0.9545
1.6239,1.6239,1.6238,1.6232,1.6167,1.5887,1.4147,1.1054
