1e+15,1e+16,1e+17,1e+18,1e+19,1e+20,1e+21,1e+22
0.55542,0.55767,0.56035,0.62002,0.78608,0.92289,0.98674,1
1.0739,1.0739,1.0691,1.0643,1.0316,1.018,1.0046,1
1.0267,1.0226,1.0045,0.96113,0.94794,0.97801,0.99537,1
1.0787,1.0787,1.0787,1.074,1.0462,1.018,1.0046,1
1.5341,1.5341,1.5273,1.4679,1.2874,1.1031,1.0189,1
