-0.076208846,-0.080483305,-0.082998879,-0.083852776,-0.083194811,-0.081217792,-0.07814466,-0.074213035,-0.069659534,-0.064706925,-0.059552213,-0.054347326,-0.049219421,-0.044270762,-0.039589791,-0.035218855,-0.031159853,-0.027430087,-0.024019643,-0.020928132,-0.018135221,-0.015618398,-0.013375144,-0.011360132,-0.009547028,-0.007931015,-0.00648644,-0.005205898,-0.004085935,-0.003095058,-0.002210614,-0.001426106,-0.000734221,-0.000116766,0.00044802,0.000976932,0.001486303,0.001993689,0.002517918,0.003080212,0.003704701,0.004419072,0.005255773,0.006253442,0.00745865,0.008928306,0.010732771,0.012959966,0.015721003,0.019157799,0.023453582,0.028847627,0.035656476,0.044305962,0.055385036,0.069763086,0.088986653,0.117299353,0.171550707,0.287219665,0.323388783,0.321485308,0.316660613,0.27552619,0.209359239
-0.059545911,-0.064124913,-0.067096441,-0.068588365,-0.068752808,-0.067760536,-0.065794038,-0.06303973,-0.059679565,-0.055882511,-0.051799627,-0.047570855,-0.043309607,-0.039104129,-0.035007699,-0.031072249,-0.027351413,-0.023861188,-0.020669055,-0.017766269,-0.015172635,-0.012823201,-0.010586409,-0.008575217,-0.006804259,-0.005157485,-0.003623909,-0.00223708,-0.000997338,0.000118723,0.001138387,0.002074881,0.002936014,0.003735171,0.004493311,0.005233758,0.005976506,0.006740912,0.007548519,0.008423581,0.009393794,0.010491313,0.011753818,0.013225941,0.014961178,0.017024282,0.01949446,0.022469705,0.026072591,0.030458329,0.035826301,0.042437289,0.05064077,0.060921512,0.073985896,0.090932156,0.113574239,0.144812821,0.187442146,0.236021887,0.267943909,0.278748161,0.271218947,0.243275204,0.19625798
-0.047137338,-0.051919486,-0.055144672,-0.056983734,-0.057606835,-0.057182478,-0.055875656,-0.053844757,-0.051238605,-0.048196548,-0.044847896,-0.041271514,-0.037573867,-0.033825696,-0.030295835,-0.027050621,-0.02389392,-0.020879679,-0.018000043,-0.01527112,-0.012667437,-0.010206365,-0.007984589,-0.0059236,-0.003984398,-0.00219018,-0.000470174,0.001064813,0.002320635,0.003493879,0.004681475,0.005800536,0.006777591,0.007663824,0.008547939,0.009451643,0.010378546,0.011343721,0.012368959,0.013480365,0.014707302,0.016083157,0.017646806,0.019443866,0.021528051,0.023963197,0.026825831,0.030208342,0.034223215,0.03900851,0.044735044,0.051615899,0.059918818,0.069981146,0.082222824,0.097137679,0.115197533,0.136499627,0.159864698,0.181555959,0.196847868,0.202126061,0.196230765,0.179694166,0.154686833
-0.03897927,-0.043677099,-0.046838816,-0.048682466,-0.049401456,-0.049169651,-0.048144639,-0.046471484,-0.044282838,-0.041676112,-0.038695065,-0.035682049,-0.032739269,-0.029729427,-0.02656684,-0.023311316,-0.020182632,-0.017167317,-0.014352379,-0.011729049,-0.009268523,-0.006957513,-0.004720696,-0.002659739,-0.000796387,0.00094452,0.00251481,0.004000043,0.005496282,0.006883103,0.008123546,0.009281672,0.010398001,0.011479176,0.01253503,0.013589711,0.014655366,0.015754814,0.016924577,0.01819272,0.019583937,0.021129574,0.022866857,0.024838361,0.027092769,0.029685998,0.032682776,0.036158505,0.040200829,0.044911242,0.050406329,0.056817657,0.064288403,0.072962538,0.082958156,0.094309468,0.106854971,0.120059125,0.13283062,0.143549582,0.150297149,0.151650611,0.146978417,0.136552011,0.121577002
-0.035182496,-0.039304296,-0.041958989,-0.0433991,-0.043833252,-0.043437409,-0.042360134,-0.040714368,-0.038618052,-0.036296784,-0.03387238,-0.031137609,-0.028021938,-0.025005484,-0.022220802,-0.019437263,-0.016689674,-0.014020428,-0.011360059,-0.008736511,-0.006189221,-0.00376711,-0.001563061,0.000530161,0.002541866,0.004399189,0.006136996,0.007729646,0.00914556,0.01048072,0.011785643,0.013032749,0.014201458,0.015325446,0.016443904,0.017569507,0.018720757,0.01991898,0.021183749,0.022537938,0.024005413,0.02561576,0.027406518,0.029416035,0.031682891,0.03425048,0.037167836,0.040488572,0.044270486,0.048574378,0.053461407,0.058987894,0.065195884,0.072097085,0.079646884,0.087705796,0.095989942,0.104023371,0.111120775,0.116436752,0.119141612,0.118583672,0.114475176,0.106964756,0.096593791
-0.035748375,-0.038633656,-0.040241755,-0.040823909,-0.040578373,-0.039666186,-0.038242978,-0.036466625,-0.034412288,-0.032060002,-0.029470109,-0.026766939,-0.024156628,-0.021460609,-0.018543496,-0.015639447,-0.012798089,-0.010031013,-0.00733865,-0.004737161,-0.002248466,9.8319E-05,0.002287309,0.004357363,0.006309143,0.008095941,0.009693959,0.0112171,0.01274701,0.014186033,0.015487498,0.016713888,0.017929258,0.01913842,0.020322786,0.021484193,0.022652431,0.023867205,0.025150504,0.026515967,0.027975651,0.029558128,0.03130444,0.033242716,0.035398209,0.037801255,0.04048505,0.0434833,0.046826918,0.050542464,0.054648613,0.059150187,0.064029533,0.069234479,0.074663021,0.080145856,0.085430639,0.090175529,0.09396274,0.096341363,0.096889865,0.095300704,0.091440187,0.085378445,0.077378613
-0.040309376,-0.041243519,-0.041253783,-0.040530329,-0.039228351,-0.03752866,-0.035578912,-0.03342927,-0.031027064,-0.028397679,-0.02573627,-0.023020579,-0.020160964,-0.0172137,-0.014241859,-0.011306799,-0.008436007,-0.00564905,-0.002962743,-0.000390499,0.002055441,0.004364698,0.006535032,0.008569431,0.010467026,0.012223802,0.013844445,0.015366356,0.016815083,0.018167588,0.019411352,0.020595013,0.02178253,0.022966412,0.024119089,0.025267832,0.026441562,0.027631498,0.02884128,0.030114691,0.031495482,0.0330009,0.034643857,0.036441423,0.038394725,0.040526449,0.042876976,0.045460971,0.0482836,0.051346926,0.054643497,0.058150133,0.061821836,0.065585523,0.069332867,0.072914277,0.07613645,0.078766575,0.080546029,0.081214422,0.080542858,0.078366544,0.074612357,0.069311019,0.062590715
-0.047948904,-0.046353342,-0.044341801,-0.041983996,-0.039354599,-0.03672131,-0.03410251,-0.031300684,-0.028470218,-0.025596923,-0.022526033,-0.019359472,-0.016190157,-0.013041395,-0.009942855,-0.006914756,-0.003975958,-0.001143237,0.00156991,0.004152663,0.006596801,0.008897023,0.011051167,0.013060062,0.014926488,0.016655689,0.018257224,0.019743299,0.021124916,0.022411028,0.023613045,0.024753324,0.025856763,0.026932528,0.027984781,0.029026899,0.030076113,0.031159505,0.032299775,0.033488721,0.034728736,0.036056824,0.037492149,0.03904184,0.04073547,0.042585302,0.044583801,0.046727809,0.049011874,0.051432131,0.053972309,0.056595314,0.05924792,0.061856925,0.064326362,0.066536383,0.068344784,0.069592313,0.070112383,0.069744821,0.068351836,0.065833863,0.062141161,0.057278863,0.051304134
-0.057206067,-0.052837473,-0.048643708,-0.044536487,-0.040690192,-0.037003075,-0.033397546,-0.029978093,-0.026510099,-0.022955606,-0.019392699,-0.015851079,-0.012372305,-0.008973783,-0.005670748,-0.002478747,0.000588362,0.003518634,0.006302228,0.008931656,0.011401869,0.01371036,0.015857204,0.017844918,0.019678371,0.021364746,0.022913382,0.024335418,0.02564296,0.026848823,0.027967377,0.029014594,0.030006296,0.030956536,0.031878272,0.032784486,0.033690003,0.034612006,0.035565771,0.036572455,0.037661068,0.038822757,0.040023854,0.04129801,0.042689797,0.044193998,0.045800654,0.047499807,0.049278278,0.05112122,0.053003331,0.054884089,0.056713229,0.058427655,0.059948481,0.061182701,0.062025993,0.06236682,0.062092433,0.061096605,0.059287779,0.056596441,0.052980323,0.048426254,0.042948186
-0.066312063,-0.059389524,-0.053182418,-0.047518454,-0.04243944,-0.037710903,-0.033244999,-0.028977035,-0.024696668,-0.020494733,-0.016406895,-0.012436016,-0.008589889,-0.004878902,-0.001313616,0.002095697,0.005339472,0.008409419,0.011298968,0.014003578,0.016520938,0.018851084,0.020996422,0.022961682,0.024753807,0.026381783,0.027856414,0.029189999,0.03039603,0.031488987,0.032484113,0.0333971,0.034243613,0.035038878,0.035797614,0.036534261,0.037263164,0.037998097,0.038752693,0.03954246,0.040374915,0.041258461,0.042221068,0.043258402,0.04435149,0.045501454,0.046708316,0.047977319,0.049306181,0.050666538,0.051995735,0.053258755,0.054437643,0.055476835,0.05630817,0.056860047,0.057055347,0.056813525,0.056054598,0.054702945,0.052691655,0.049965868,0.046484783,0.042221759,0.037162355
